letra,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20
A,0.3101685643196106,0.4152202606201172,0.509282648563385,0.5656542181968689,0.6136618256568909,0.449024498462677,0.46565523743629456,0.4485763609409332,0.4399872124195099,0.3872222602367401,0.39806514978408813,0.38823238015174866,0.3846243619918823,0.32704514265060425,0.3373661935329437,0.333865761756897,0.33104464411735535,0.26089030504226685,0.2711399495601654,0.28053829073905945,0.27830418944358826,0.6114742755889893,0.557867169380188,0.4661939740180969,0.36167678236961365,0.2985672652721405,0.3303512632846832,0.24420833587646484,0.35476505756378174,0.40149128437042236,0.3188970685005188,0.24720022082328796,0.38042107224464417,0.41205132007598877,0.31942322850227356,0.2509920001029968,0.37561503052711487,0.41423824429512024,0.3189033269882202,0.2611522078514099,0.3422639071941376,0.37997353076934814
A,0.314752459526062,0.418269544839859,0.511532723903656,0.5702540278434753,0.6178874969482422,0.4573993980884552,0.4702211320400238,0.4514818787574768,0.4415183365345001,0.3954399526119232,0.4028366804122925,0.39065635204315186,0.3887295722961426,0.3346365690231323,0.34097936749458313,0.33563899993896484,0.3338155150413513,0.2688164710998535,0.27227839827537537,0.2811128795146942,0.28106409311294556,0.6012622117996216,0.5517577528953552,0.4610307216644287,0.3599644899368286,0.29403454065322876,0.324614942073822,0.23332494497299194,0.3415832817554474,0.39521801471710205,0.3136294484138489,0.23763594031333923,0.37058010697364807,0.4070940911769867,0.3142890930175781,0.24081683158874512,0.3641921281814575,0.40584710240364075,0.314717173576355,0.24850481748580933,0.32829511165618896,0.3701005280017853
A,0.31638115644454956,0.4222232699394226,0.5133710503578186,0.5707207918167114,0.6162853837013245,0.45134690403938293,0.46808356046676636,0.45273178815841675,0.4425089359283447,0.38981008529663086,0.4002761244773865,0.391947478055954,0.386542946100235,0.33003097772598267,0.3397137522697449,0.3381204605102539,0.3339449167251587,0.26440030336380005,0.27430325746536255,0.2848358154296875,0.2817257046699524,0.6143143773078918,0.555694043636322,0.460958331823349,0.3604336380958557,0.2961938679218292,0.3311387002468109,0.2410793900489807,0.350283145904541,0.4007905125617981,0.3194212019443512,0.24541854858398438,0.37707239389419556,0.4143615961074829,0.31955620646476746,0.24956032633781433,0.37087973952293396,0.4132837653160095,0.3202808201313019,0.2500160038471222,0.32959312200546265,0.3745500147342682
A,0.31638115644454956,0.4222232699394226,0.5133710503578186,0.5707207918167114,0.6162853837013245,0.45134690403938293,0.46808356046676636,0.45273178815841675,0.4425089359283447,0.38981008529663086,0.4002761244773865,0.391947478055954,0.386542946100235,0.33003097772598267,0.3397137522697449,0.3381204605102539,0.3339449167251587,0.26440030336380005,0.27430325746536255,0.2848358154296875,0.2817257046699524,0.6143143773078918,0.555694043636322,0.460958331823349,0.3604336380958557,0.2961938679218292,0.3311387002468109,0.2410793900489807,0.350283145904541,0.4007905125617981,0.3194212019443512,0.24541854858398438,0.37707239389419556,0.4143615961074829,0.31955620646476746,0.24956032633781433,0.37087973952293396,0.4132837653160095,0.3202808201313019,0.2500160038471222,0.32959312200546265,0.3745500147342682
A,0.31864476203918457,0.42224201560020447,0.5143901109695435,0.5697152614593506,0.6147913932800293,0.45402902364730835,0.46964821219444275,0.45315563678741455,0.44141843914985657,0.39267322421073914,0.4016772508621216,0.39205920696258545,0.38804706931114197,0.33276093006134033,0.3388180732727051,0.33631497621536255,0.3345800042152405,0.2674248218536377,0.2709859311580658,0.28024253249168396,0.2805737257003784,0.6016014218330383,0.548852264881134,0.45486176013946533,0.3545880615711212,0.28841501474380493,0.3253187835216522,0.23709461092948914,0.34167495369911194,0.3966783285140991,0.31436651945114136,0.24058489501476288,0.3696746826171875,0.4114251136779785,0.3153049051761627,0.2457813173532486,0.36501187086105347,0.4091121256351471,0.31643742322921753,0.25264447927474976,0.33119985461235046,0.3744133710861206
A,0.31864476203918457,0.42224201560020447,0.5143901109695435,0.5697152614593506,0.6147913932800293,0.45402902364730835,0.46964821219444275,0.45315563678741455,0.44141843914985657,0.39267322421073914,0.4016772508621216,0.39205920696258545,0.38804706931114197,0.33276093006134033,0.3388180732727051,0.33631497621536255,0.3345800042152405,0.2674248218536377,0.2709859311580658,0.28024253249168396,0.2805737257003784,0.6016014218330383,0.548852264881134,0.45486176013946533,0.3545880615711212,0.28841501474380493,0.3253187835216522,0.23709461092948914,0.34167495369911194,0.3966783285140991,0.31436651945114136,0.24058489501476288,0.3696746826171875,0.4114251136779785,0.3153049051761627,0.2457813173532486,0.36501187086105347,0.4091121256351471,0.31643742322921753,0.25264447927474976,0.33119985461235046,0.3744133710861206
A,0.31701087951660156,0.42018821835517883,0.51543790102005,0.5741966962814331,0.622131884098053,0.4587719142436981,0.47248563170433044,0.4529837667942047,0.4426237642765045,0.3950212895870209,0.40304917097091675,0.3907644748687744,0.3893221318721771,0.33345600962638855,0.3399081230163574,0.3347487449645996,0.3346395790576935,0.2681741714477539,0.2726859152317047,0.28062909841537476,0.2810225784778595,0.5984358787536621,0.5515917539596558,0.4548003077507019,0.3538249433040619,0.28895077109336853,0.32235342264175415,0.22871896624565125,0.3379777669906616,0.39059293270111084,0.31040725111961365,0.23214226961135864,0.36669304966926575,0.4008272588253021,0.3098013699054718,0.2355962097644806,0.3591623604297638,0.3961232006549835,0.3084208071231842,0.24588912725448608,0.3267187178134918,0.36515161395072937
A,0.31701087951660156,0.42018821835517883,0.51543790102005,0.5741966962814331,0.622131884098053,0.4587719142436981,0.47248563170433044,0.4529837667942047,0.4426237642765045,0.3950212895870209,0.40304917097091675,0.3907644748687744,0.3893221318721771,0.33345600962638855,0.3399081230163574,0.3347487449645996,0.3346395790576935,0.2681741714477539,0.2726859152317047,0.28062909841537476,0.2810225784778595,0.5984358787536621,0.5515917539596558,0.4548003077507019,0.3538249433040619,0.28895077109336853,0.32235342264175415,0.22871896624565125,0.3379777669906616,0.39059293270111084,0.31040725111961365,0.23214226961135864,0.36669304966926575,0.4008272588253021,0.3098013699054718,0.2355962097644806,0.3591623604297638,0.3961232006549835,0.3084208071231842,0.24588912725448608,0.3267187178134918,0.36515161395072937
A,0.3175022006034851,0.42131903767585754,0.5148325562477112,0.5712019801139832,0.6190147995948792,0.45947912335395813,0.4735146164894104,0.4542791247367859,0.44313710927963257,0.3968687653541565,0.40495359897613525,0.39293229579925537,0.3894979953765869,0.3359759747982025,0.34219926595687866,0.33728355169296265,0.3353148102760315,0.27066701650619507,0.2739931344985962,0.28265684843063354,0.2827035188674927,0.604658842086792,0.5538127422332764,0.4597110152244568,0.3590700328350067,0.29536935687065125,0.3286813497543335,0.23837950825691223,0.3460010290145874,0.399061381816864,0.31700581312179565,0.24084091186523438,0.373514324426651,0.411760151386261,0.3169410526752472,0.2448265254497528,0.3672481179237366,0.40947994589805603,0.3166373372077942,0.25280749797821045,0.33145272731781006,0.37253549695014954
A,0.3175022006034851,0.42131903767585754,0.5148325562477112,0.5712019801139832,0.6190147995948792,0.45947912335395813,0.4735146164894104,0.4542791247367859,0.44313710927963257,0.3968687653541565,0.40495359897613525,0.39293229579925537,0.3894979953765869,0.3359759747982025,0.34219926595687866,0.33728355169296265,0.3353148102760315,0.27066701650619507,0.2739931344985962,0.28265684843063354,0.2827035188674927,0.604658842086792,0.5538127422332764,0.4597110152244568,0.3590700328350067,0.29536935687065125,0.3286813497543335,0.23837950825691223,0.3460010290145874,0.399061381816864,0.31700581312179565,0.24084091186523438,0.373514324426651,0.411760151386261,0.3169410526752472,0.2448265254497528,0.3672481179237366,0.40947994589805603,0.3166373372077942,0.25280749797821045,0.33145272731781006,0.37253549695014954
A,0.31679123640060425,0.424421489238739,0.5196614861488342,0.5778390765190125,0.6235263347625732,0.4626639485359192,0.4753072261810303,0.45461052656173706,0.4448184370994568,0.3995918035507202,0.4066033363342285,0.3928340673446655,0.39202171564102173,0.33893993496894836,0.34358295798301697,0.33786553144454956,0.3386291265487671,0.27406662702560425,0.2764343023300171,0.2838207185268402,0.2844191789627075,0.610639214515686,0.5614096522331238,0.46747133135795593,0.36463865637779236,0.2962644696235657,0.3317134976387024,0.2393481284379959,0.3492092192173004,0.3986806869506836,0.3195696175098419,0.24392031133174896,0.3770328462123871,0.40820249915122986,0.318692147731781,0.24744462966918945,0.37023475766181946,0.4064052700996399,0.31645840406417847,0.2546736001968384,0.33475613594055176,0.3723262548446655
A,0.3203730583190918,0.4234534502029419,0.5171246528625488,0.57542884349823,0.6229410171508789,0.46043652296066284,0.476672500371933,0.4586993455886841,0.4476667046546936,0.3978695869445801,0.4079931974411011,0.39653635025024414,0.39324069023132324,0.3370700478553772,0.3453630805015564,0.34122639894485474,0.33961647748947144,0.2715895175933838,0.2792655825614929,0.28820037841796875,0.2866671085357666,0.6115734577178955,0.5605626106262207,0.46314218640327454,0.36393359303474426,0.29962068796157837,0.32901662588119507,0.2389785796403885,0.3487616181373596,0.3999299705028534,0.3178938031196594,0.24414682388305664,0.37784072756767273,0.4122217893600464,0.3173353672027588,0.24782632291316986,0.37160900235176086,0.41077402234077454,0.3171626031398773,0.25513067841529846,0.33563560247421265,0.3753475248813629
A,0.3203730583190918,0.4234534502029419,0.5171246528625488,0.57542884349823,0.6229410171508789,0.46043652296066284,0.476672500371933,0.4586993455886841,0.4476667046546936,0.3978695869445801,0.4079931974411011,0.39653635025024414,0.39324069023132324,0.3370700478553772,0.3453630805015564,0.34122639894485474,0.33961647748947144,0.2715895175933838,0.2792655825614929,0.28820037841796875,0.2866671085357666,0.6115734577178955,0.5605626106262207,0.46314218640327454,0.36393359303474426,0.29962068796157837,0.32901662588119507,0.2389785796403885,0.3487616181373596,0.3999299705028534,0.3178938031196594,0.24414682388305664,0.37784072756767273,0.4122217893600464,0.3173353672027588,0.24782632291316986,0.37160900235176086,0.41077402234077454,0.3171626031398773,0.25513067841529846,0.33563560247421265,0.3753475248813629
A,0.3196020722389221,0.4242797791957855,0.515102207660675,0.574942409992218,0.6214141845703125,0.45552390813827515,0.4737968146800995,0.45866021513938904,0.4489404261112213,0.39516711235046387,0.4080328047275543,0.39906802773475647,0.3940178453922272,0.33530181646347046,0.34778234362602234,0.3453388214111328,0.3403478264808655,0.2687254846096039,0.2799637019634247,0.2914944291114807,0.28769126534461975,0.625580906867981,0.5663607120513916,0.4724719524383545,0.3720019459724426,0.3066728413105011,0.33643609285354614,0.2496947944164276,0.36203059554100037,0.40721845626831055,0.3240051567554474,0.25223836302757263,0.38664984703063965,0.41515010595321655,0.3243051767349243,0.2538668215274811,0.37757930159568787,0.41293638944625854,0.3254859447479248,0.258352130651474,0.3373642861843109,0.3766660988330841
A,0.3196020722389221,0.4242797791957855,0.515102207660675,0.574942409992218,0.6214141845703125,0.45552390813827515,0.4737968146800995,0.45866021513938904,0.4489404261112213,0.39516711235046387,0.4080328047275543,0.39906802773475647,0.3940178453922272,0.33530181646347046,0.34778234362602234,0.3453388214111328,0.3403478264808655,0.2687254846096039,0.2799637019634247,0.2914944291114807,0.28769126534461975,0.625580906867981,0.5663607120513916,0.4724719524383545,0.3720019459724426,0.3066728413105011,0.33643609285354614,0.2496947944164276,0.36203059554100037,0.40721845626831055,0.3240051567554474,0.25223836302757263,0.38664984703063965,0.41515010595321655,0.3243051767349243,0.2538668215274811,0.37757930159568787,0.41293638944625854,0.3254859447479248,0.258352130651474,0.3373642861843109,0.3766660988330841
A,0.31866949796676636,0.42129069566726685,0.5135964155197144,0.5735545754432678,0.622822642326355,0.4596746861934662,0.4757799804210663,0.45785534381866455,0.44821253418922424,0.3978799283504486,0.4069710969924927,0.3956519365310669,0.39541736245155334,0.33752793073654175,0.3442591726779938,0.33923831582069397,0.3390911817550659,0.272193968296051,0.27702033519744873,0.2850216031074524,0.2843368649482727,0.614525556564331,0.5620715618133545,0.46915823221206665,0.3683900237083435,0.3037135601043701,0.33353695273399353,0.24624718725681305,0.35346317291259766,0.4029461145401001,0.32319116592407227,0.252912700176239,0.38477805256843567,0.4144614338874817,0.3231636583805084,0.2561885714530945,0.3781108558177948,0.4129822552204132,0.3212127685546875,0.26239094138145447,0.34109780192375183,0.3774036169052124
A,0.31866949796676636,0.42129069566726685,0.5135964155197144,0.5735545754432678,0.622822642326355,0.4596746861934662,0.4757799804210663,0.45785534381866455,0.44821253418922424,0.3978799283504486,0.4069710969924927,0.3956519365310669,0.39541736245155334,0.33752793073654175,0.3442591726779938,0.33923831582069397,0.3390911817550659,0.272193968296051,0.27702033519744873,0.2850216031074524,0.2843368649482727,0.614525556564331,0.5620715618133545,0.46915823221206665,0.3683900237083435,0.3037135601043701,0.33353695273399353,0.24624718725681305,0.35346317291259766,0.4029461145401001,0.32319116592407227,0.252912700176239,0.38477805256843567,0.4144614338874817,0.3231636583805084,0.2561885714530945,0.3781108558177948,0.4129822552204132,0.3212127685546875,0.26239094138145447,0.34109780192375183,0.3774036169052124
A,0.31485921144485474,0.4194410443305969,0.5143364667892456,0.5741218328475952,0.6197831630706787,0.4568624794483185,0.47157639265060425,0.4526504576206207,0.44415488839149475,0.3951497972011566,0.40421998500823975,0.3912509083747864,0.39054208993911743,0.33488723635673523,0.3428485691547394,0.33672142028808594,0.3356195092201233,0.26916077733039856,0.27574318647384644,0.28348833322525024,0.282051682472229,0.6219997406005859,0.569400429725647,0.4731539487838745,0.3712407648563385,0.3042193353176117,0.33464300632476807,0.24913275241851807,0.3605358302593231,0.40706291794776917,0.32330137491226196,0.25187113881111145,0.389087051153183,0.4178790748119354,0.3230178952217102,0.25527316331863403,0.38244059681892395,0.41617950797080994,0.32169392704963684,0.2654208242893219,0.3467023968696594,0.3806847631931305
A,0.31632763147354126,0.41970330476760864,0.5124244689941406,0.573074460029602,0.6197783350944519,0.4573495388031006,0.47298434376716614,0.45390477776527405,0.4455533027648926,0.3948335349559784,0.4019644260406494,0.391823410987854,0.39314404129981995,0.3343222141265869,0.3399013876914978,0.3362114429473877,0.3376726508140564,0.2697853147983551,0.2740365266799927,0.28291353583335876,0.28298258781433105,0.6229065656661987,0.5671145915985107,0.4723748564720154,0.3720899522304535,0.3062162399291992,0.336986780166626,0.24889211356639862,0.3603176176548004,0.40681159496307373,0.3257374167442322,0.25452807545661926,0.38927018642425537,0.4150828421115875,0.3259674906730652,0.25787705183029175,0.38207751512527466,0.41324687004089355,0.3246753513813019,0.26800858974456787,0.3479847311973572,0.3824531137943268
A,0.31632763147354126,0.41970330476760864,0.5124244689941406,0.573074460029602,0.6197783350944519,0.4573495388031006,0.47298434376716614,0.45390477776527405,0.4455533027648926,0.3948335349559784,0.4019644260406494,0.391823410987854,0.39314404129981995,0.3343222141265869,0.3399013876914978,0.3362114429473877,0.3376726508140564,0.2697853147983551,0.2740365266799927,0.28291353583335876,0.28298258781433105,0.6229065656661987,0.5671145915985107,0.4723748564720154,0.3720899522304535,0.3062162399291992,0.336986780166626,0.24889211356639862,0.3603176176548004,0.40681159496307373,0.3257374167442322,0.25452807545661926,0.38927018642425537,0.4150828421115875,0.3259674906730652,0.25787705183029175,0.38207751512527466,0.41324687004089355,0.3246753513813019,0.26800858974456787,0.3479847311973572,0.3824531137943268
A,0.3178251087665558,0.41997650265693665,0.5131143927574158,0.5720580220222473,0.6188241243362427,0.45748403668403625,0.47340479493141174,0.45609143376350403,0.4462839365005493,0.39548832178115845,0.4045889377593994,0.39399734139442444,0.39339393377304077,0.3351939618587494,0.34189724922180176,0.33775800466537476,0.3376859426498413,0.2695026397705078,0.2746620178222656,0.2836950123310089,0.2829815745353699,0.615818977355957,0.5634503364562988,0.4693664312362671,0.3684694766998291,0.3030153512954712,0.3328688144683838,0.2449653446674347,0.35433992743492126,0.4037938714027405,0.3223227560520172,0.2516075670719147,0.38491401076316833,0.41413789987564087,0.32251229882240295,0.25393518805503845,0.377668559551239,0.4126175343990326,0.3224532902240753,0.2631179392337799,0.3433260917663574,0.38009268045425415
A,0.3178251087665558,0.41997650265693665,0.5131143927574158,0.5720580220222473,0.6188241243362427,0.45748403668403625,0.47340479493141174,0.45609143376350403,0.4462839365005493,0.39548832178115845,0.4045889377593994,0.39399734139442444,0.39339393377304077,0.3351939618587494,0.34189724922180176,0.33775800466537476,0.3376859426498413,0.2695026397705078,0.2746620178222656,0.2836950123310089,0.2829815745353699,0.615818977355957,0.5634503364562988,0.4693664312362671,0.3684694766998291,0.3030153512954712,0.3328688144683838,0.2449653446674347,0.35433992743492126,0.4037938714027405,0.3223227560520172,0.2516075670719147,0.38491401076316833,0.41413789987564087,0.32251229882240295,0.25393518805503845,0.377668559551239,0.4126175343990326,0.3224532902240753,0.2631179392337799,0.3433260917663574,0.38009268045425415
A,0.3166840672492981,0.42029786109924316,0.5145865678787231,0.5727665424346924,0.6184649467468262,0.45938220620155334,0.4730290174484253,0.4545985460281372,0.44603562355041504,0.3971821963787079,0.40395158529281616,0.39250680804252625,0.39324548840522766,0.3368571698665619,0.3421637713909149,0.3374485671520233,0.33774930238723755,0.2716137766838074,0.27577275037765503,0.2838568687438965,0.2835249602794647,0.6144752502441406,0.5647570490837097,0.47102540731430054,0.368434339761734,0.3008726239204407,0.3340279161930084,0.24534101784229279,0.3566772937774658,0.40476617217063904,0.3227124512195587,0.250684916973114,0.38592973351478577,0.41398176550865173,0.3224209249019623,0.2530827522277832,0.37830084562301636,0.4130112826824188,0.3204597234725952,0.26270270347595215,0.34312817454338074,0.37865784764289856
A,0.3166840672492981,0.42029786109924316,0.5145865678787231,0.5727665424346924,0.6184649467468262,0.45938220620155334,0.4730290174484253,0.4545985460281372,0.44603562355041504,0.3971821963787079,0.40395158529281616,0.39250680804252625,0.39324548840522766,0.3368571698665619,0.3421637713909149,0.3374485671520233,0.33774930238723755,0.2716137766838074,0.27577275037765503,0.2838568687438965,0.2835249602794647,0.6144752502441406,0.5647570490837097,0.47102540731430054,0.368434339761734,0.3008726239204407,0.3340279161930084,0.24534101784229279,0.3566772937774658,0.40476617217063904,0.3227124512195587,0.250684916973114,0.38592973351478577,0.41398176550865173,0.3224209249019623,0.2530827522277832,0.37830084562301636,0.4130112826824188,0.3204597234725952,0.26270270347595215,0.34312817454338074,0.37865784764289856
A,0.3197442293167114,0.42282721400260925,0.5148815512657166,0.5730906128883362,0.6198065280914307,0.4576607346534729,0.47504177689552307,0.45781707763671875,0.4471580982208252,0.396484375,0.4069383144378662,0.396251380443573,0.393799751996994,0.3368370831012726,0.3446320593357086,0.3406601548194885,0.3390809893608093,0.27105072140693665,0.27810388803482056,0.2872689366340637,0.2861446142196655,0.6214548349380493,0.5666893720626831,0.47309356927871704,0.37124067544937134,0.30538761615753174,0.33183616399765015,0.2464027851819992,0.35729512572288513,0.40599825978279114,0.3209291100502014,0.25218474864959717,0.38802769780158997,0.4186898469924927,0.32166746258735657,0.25442564487457275,0.3817669749259949,0.41903358697891235,0.322368860244751,0.2647390365600586,0.348086416721344,0.385391503572464
A,0.3197442293167114,0.42282721400260925,0.5148815512657166,0.5730906128883362,0.6198065280914307,0.4576607346534729,0.47504177689552307,0.45781707763671875,0.4471580982208252,0.396484375,0.4069383144378662,0.396251380443573,0.393799751996994,0.3368370831012726,0.3446320593357086,0.3406601548194885,0.3390809893608093,0.27105072140693665,0.27810388803482056,0.2872689366340637,0.2861446142196655,0.6214548349380493,0.5666893720626831,0.47309356927871704,0.37124067544937134,0.30538761615753174,0.33183616399765015,0.2464027851819992,0.35729512572288513,0.40599825978279114,0.3209291100502014,0.25218474864959717,0.38802769780158997,0.4186898469924927,0.32166746258735657,0.25442564487457275,0.3817669749259949,0.41903358697891235,0.322368860244751,0.2647390365600586,0.348086416721344,0.385391503572464
